Ortholog Group 	 Organism 	 Core/Peripheral 	 full_id
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_0625700
OG6_100231 	 Plasmodium knowlesi strain A1H1 	 Peripheral 	 pkah|PKA1H_070040500
OG6_100231 	 Plasmodium knowlesi strain A1H1 	 Peripheral 	 pkah|PKA1H_140006400
OG6_100231 	 Plasmodium knowlesi strain H 	 Peripheral 	 pkno|PKNH_0735000
OG6_100231 	 Plasmodium knowlesi strain H 	 Peripheral 	 pkno|PKNH_1401500
OG6_100231 	 Plasmodium knowlesi strain Malayan Strain Pk1 A 	 Peripheral 	 pknp|PKNOH_S06437100
OG6_100231 	 Plasmodium knowlesi strain Malayan Strain Pk1 A 	 Peripheral 	 pknp|PKNOH_S140218600
OG6_100231 	 Phytophthora ramorum strain Pr102 (old build 1.1) 	 Core 	 pram-old|PSURA_87548
OG6_100231 	 Phytophthora ramorum strain Pr102 	 Peripheral 	 pram|PSURA_87548
OG6_100231 	 Plasmodium vinckei brucechwatti DA 	 Peripheral 	 pvbd|PVBDA_1200210
OG6_100231 	 Plasmodium vinckei vinckei strain vinckei 	 Peripheral 	 pvin|YYE_03496
OG6_100231 	 Plasmodium yoelii yoelii 17XNL 2023 	 Peripheral 	 pyyx|Py17XNL_001002069
OG6_100231 	 Kwoniella bestiolae CBS 10118 	 Peripheral 	 kbes|I302_08872
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_1000110
OG6_100231 	 Plasmodium blacklocki G01 	 Peripheral 	 pblg|PBLACG01_0701300
OG6_100231 	 Plasmodium falciparum CD01 	 Peripheral 	 pfac|PfCD01_070006100
OG6_100231 	 Plasmodium falciparum Dd2 	 Peripheral 	 pfad|PfDd2_070006400
OG6_100231 	 Plasmodium falciparum 7G8 	 Peripheral 	 pfag|Pf7G8_070007600
OG6_100231 	 Plasmodium falciparum IT 	 Peripheral 	 pfai|PfIT_070007100
OG6_100231 	 Plasmodium falciparum 3D7 (old build 2015-06-18) 	 Core 	 pfal-old|PF3D7_0702200
OG6_100231 	 Plasmodium falciparum 3D7 	 Peripheral 	 pfal|PF3D7_0702200
OG6_100231 	 Plasmodium falciparum GA01 	 Peripheral 	 pfga|PfGA01_070005600
OG6_100231 	 Plasmodium falciparum GB4 	 Peripheral 	 pfgb|PfGB4_070007400
OG6_100231 	 Plasmodium falciparum GN01 	 Peripheral 	 pfgn|PfGN01_070007300
OG6_100231 	 Plasmodium falciparum HB3 	 Peripheral 	 pfhb|PfHB3_070006200
OG6_100231 	 Plasmodium falciparum KE01 	 Peripheral 	 pfke|PfKE01_070005800
OG6_100231 	 Plasmodium falciparum KH01 	 Peripheral 	 pfkh|PfKH01_070006200
OG6_100231 	 Plasmodium falciparum KH02 	 Peripheral 	 pfkt|PfKH02_070005500
OG6_100231 	 Plasmodium falciparum ML01 	 Peripheral 	 pfml|PfML01_070006600
OG6_100231 	 Plasmodium falciparum NF54 	 Peripheral 	 pfnf|PfNF54_070007100
OG6_100231 	 Plasmodium falciparum NF166 	 Peripheral 	 pfng|PfNF166_070006700
OG6_100231 	 Plasmodium falciparum SD01 	 Peripheral 	 pfsd|PfSD01_070006100
OG6_100231 	 Plasmodium falciparum 7G8 2019 	 Peripheral 	 pfsg|Pf7G8-2_000186500
OG6_100231 	 Plasmodium falciparum SN01 	 Peripheral 	 pfsn|PfSN01_070007000
OG6_100231 	 Plasmodium falciparum TG01 	 Peripheral 	 pftg|PfTG01_070007200
OG6_100231 	 Plasmodium praefalciparum strain G01 	 Peripheral 	 ppra|PPRFG01_0701700
OG6_100231 	 Cytauxzoon felis strain Winnie 	 Peripheral 	 cfel|CF000201
OG6_100231 	 Naegleria gruberi strain NEG-M 	 Peripheral 	 ngru|NAEGRDRAFT_66550
OG6_100231 	 Phytophthora parasitica INRA-310 	 Peripheral 	 ppar|PPTG_11447
OG6_100231 	 Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens) 	 Core 	 ppat|A0A2K1IE59
OG6_100231 	 Tremella mesenterica DSM 1558 	 Peripheral 	 tmes|TREMEDRAFT_39047
OG6_100231 	 Cytauxzoon felis strain Winnie 	 Peripheral 	 cfel|CF002648
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_0420600
OG6_100231 	 Plasmodium coatneyi Hackeri 	 Peripheral 	 pcoa|PCOAH_00006410
OG6_100231 	 Plasmodium fragile strain nilgiri 	 Peripheral 	 pfra|AK88_00311
OG6_100231 	 Plasmodium inui San Antonio 1 	 Peripheral 	 pinu|C922_02964
OG6_100231 	 Plasmodium vivax-like Pvl01 	 Peripheral 	 pvlk|PVL_050025500
OG6_100231 	 Plasmodium vivax PvW1 	 Peripheral 	 pvpw|PVW1_050038500
OG6_100231 	 Plasmodium cynomolgi strain M 	 Peripheral 	 pcym|PcyM_0111100
OG6_100231 	 Plasmodium cynomolgi strain M 	 Peripheral 	 pcym|PcyM_0534500
OG6_100231 	 Plasmodium vinckei vinckei strain vinckei 	 Peripheral 	 pvin|YYE_03983
OG6_100231 	 Theileria parva strain Muguga 	 Peripheral 	 tpar|TpMuguga_01g00667
OG6_100231 	 Plasmodium yoelii yoelii 17X 	 Peripheral 	 pyoe|PY17X_0115700
OG6_100231 	 Plasmodium yoelii yoelii YM 	 Peripheral 	 pyoy|PYYM_0115100
OG6_100231 	 Plasmodium yoelii yoelii 17XNL 	 Peripheral 	 pyxn|PY01001
OG6_100231 	 Plasmodium yoelii yoelii 17XNL 2023 	 Peripheral 	 pyyx|Py17XNL_000104811
OG6_100231 	 Plasmodium fragile strain nilgiri 	 Peripheral 	 pfra|AK88_01021
OG6_100231 	 Spizellomyces punctatus DAOM BR117 	 Peripheral 	 spun|SPPG_05183
OG6_100231 	 Cytauxzoon felis strain Winnie 	 Peripheral 	 cfel|CF000224
OG6_100231 	 Cytauxzoon felis strain Winnie 	 Peripheral 	 cfel|CF003894
OG6_100231 	 Melampsora larici-populina 98AG31 	 Peripheral 	 mlar|MELLADRAFT_92994
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_1370600
OG6_100231 	 Plasmodium knowlesi strain A1H1 	 Peripheral 	 pkah|PKA1H_010013200
OG6_100231 	 Plasmodium knowlesi strain H 	 Peripheral 	 pkno|PKNH_0108400
OG6_100231 	 Plasmodium knowlesi strain Malayan Strain Pk1 A 	 Peripheral 	 pknp|PKNOH_S01016700
OG6_100231 	 Saprolegnia diclina VS20 	 Peripheral 	 sdic|SDRG_00829
OG6_100231 	 Fonticula alba (Slime mold) 	 Core 	 falb|A0A058ZIY5
OG6_100231 	 Zea mays (Maize) 	 Core 	 zmay|A0A1D6I3V4
OG6_100231 	 Plasmodium vivax P01 	 Peripheral 	 pvip|PVP01_0533200
OG6_100231 	 Plasmodium vivax Sal-1 	 Peripheral 	 pviv|PVX_090280
OG6_100231 	 Zea mays (Maize) 	 Core 	 zmay|A0A1D6KBA0
OG6_100231 	 Plasmodium cynomolgi strain B 	 Peripheral 	 pcyn|PCYB_053800
OG6_100231 	 Saprolegnia parasitica CBS 223.65 	 Peripheral 	 spar|SPRG_03025
OG6_100231 	 Cryptococcus depauperatus CBS 7855 	 Peripheral 	 cdcb|L204_06380
OG6_100231 	 Tetrahymena thermophila (strain SB210) 	 Core 	 tetr|W7XGD4
OG6_100231 	 Dictyostelium discoideum (Social amoeba) 	 Core 	 ddis|Q75JJ5
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_1401000
OG6_100231 	 Phytophthora infestans T30-4 	 Peripheral 	 pinf|PITG_15466
OG6_100231 	 Rhipicephalus sanguineus Rsan-2018 	 Peripheral 	 rsan|RSAN_042380
OG6_100231 	 Plasmodium reichenowi G01 	 Peripheral 	 preg|PRG01_0007800
OG6_100231 	 Plasmodium reichenowi G01 	 Peripheral 	 preg|PRG01_0700400
OG6_100231 	 Babesia caballi USDA-D6B2 	 Peripheral 	 bcab|BcabD6B2_21310
OG6_100231 	 Plasmodium vivax P01 	 Peripheral 	 pvip|PVP01_0000190
OG6_100231 	 Plasmodium vivax Sal-1 	 Peripheral 	 pviv|PVX_112700
OG6_100231 	 Plasmodium vivax PvW1 	 Peripheral 	 pvpw|PVW1_000014300
OG6_100231 	 Plasmodium reichenowi G01 	 Peripheral 	 preg|PRG01_0944400
OG6_100231 	 Plasmodium reichenowi CDC 	 Peripheral 	 prei|PRCDC_0934800
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_046160
OG6_100231 	 Malassezia pachydermatis CBS 1879 	 Peripheral 	 mpac|Malapachy_1893
OG6_100231 	 Malassezia restricta KCTC 27527 	 Peripheral 	 mres|MRET_1450
OG6_100231 	 Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens) 	 Core 	 ppat|A0A2K1L2A4
OG6_100231 	 Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens) 	 Core 	 ppat|A0A2K1L9T5
OG6_100231 	 Globisporangium ultimum var. sporangiiferum BR650 	 Peripheral 	 pulu|PUG3_G001281
OG6_100231 	 Globisporangium irregulare DAOM BR486 	 Peripheral 	 pirr|PIR_G012150
OG6_100231 	 Paramecium tetraurelia 	 Core 	 ptet|A0CXU4
OG6_100231 	 Paramecium tetraurelia 	 Core 	 ptet|A0CYF3
OG6_100231 	 Zea mays (Maize) 	 Core 	 zmay|A0A1D6MGD2
OG6_100231 	 Plasmodium billcollinsi G01 	 Peripheral 	 pbil|PBILCG01_0702100
OG6_100231 	 Plasmodium knowlesi strain A1H1 	 Peripheral 	 pkah|PKA1H_050022100
OG6_100231 	 Plasmodium knowlesi strain H 	 Peripheral 	 pkno|PKNH_0516400
OG6_100231 	 Plasmodium knowlesi strain Malayan Strain Pk1 A 	 Peripheral 	 pknp|PKNOH_S04369200
OG6_100231 	 Aphanomyces euteiches MF1 	 Peripheral 	 aeut|AeMF1_001630
OG6_100231 	 Cryptococcus depauperatus CBS 7841 	 Peripheral 	 cdep|L203_06269
OG6_100231 	 Hanseniaspora guilliermondii strain UTAD222 	 Peripheral 	 hgui|HGUI_00096
OG6_100231 	 Hanseniaspora uvarum strain AWRI3580 	 Peripheral 	 huva|AWRI3580_g346
OG6_100231 	 Oryza sativa subsp. japonica (Rice) 	 Core 	 osat|A3BYJ4
OG6_100231 	 Puccinia striiformis strain 93-210 	 Peripheral 	 pstr|PSTT_01752
OG6_100231 	 Oryza sativa subsp. japonica (Rice) 	 Core 	 osat|Q4VWY7
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_047000
OG6_100231 	 Babesia bigemina strain BOND 	 Peripheral 	 bbig|BBBOND_0108270
OG6_100231 	 Babesia ovata strain Miyake (old build 2017-12-16) 	 Core 	 bova-old|BOVATA_017850
OG6_100231 	 Babesia ovata strain Miyake 	 Peripheral 	 bova|BOVATA_017850
OG6_100231 	 Zea mays (Maize) 	 Core 	 zmay|B4FMQ7
OG6_100231 	 Cytauxzoon felis strain Winnie 	 Peripheral 	 cfel|CF004218
OG6_100231 	 Malassezia sympodialis ATCC 42132 	 Peripheral 	 msym|MSYG_3329
OG6_100231 	 Oryza sativa subsp. japonica (Rice) 	 Core 	 osat|Q6ASW1
OG6_100231 	 Babesia divergens strain 1802A 	 Peripheral 	 bdiv|Bdiv_023350c
OG6_100231 	 Haemoproteus tartakovskyi strain SISKIN1 	 Peripheral 	 htar|Htart_000344300
OG6_100231 	 Paramecium tetraurelia 	 Core 	 ptet|A0DG79
OG6_100231 	 Arabidopsis thaliana (Mouse-ear cress) 	 Core 	 atha|Q9LYG5
OG6_100231 	 Malassezia restricta CBS 7877 	 Peripheral 	 mrec|DNF11_0931
OG6_100231 	 Plasmodium coatneyi Hackeri 	 Peripheral 	 pcoa|PCOAH_00015440
OG6_100231 	 Plasmodium adleri G01 	 Peripheral 	 padl|PADL01_0017500
OG6_100231 	 Zea mays (Maize) 	 Core 	 zmay|A0A1D6GJ05
OG6_100231 	 Plasmodium coatneyi Hackeri 	 Peripheral 	 pcoa|PCOAH_00003960
OG6_100231 	 Plasmodium fragile strain nilgiri 	 Peripheral 	 pfra|AK88_05635
OG6_100231 	 Globisporangium irregulare DAOM BR486 	 Peripheral 	 pirr|PIR_G008121
OG6_100231 	 Trichosporon asahii var. asahii CBS 2479 	 Peripheral 	 tasa|A1Q1_03327
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_003120
OG6_100231 	 Babesia microti strain RI 	 Peripheral 	 bmic|BMR1_03g00070
OG6_100231 	 Plasmodium coatneyi Hackeri 	 Peripheral 	 pcoa|PCOAH_00004040
OG6_100231 	 Plasmodium falciparum NF166 	 Peripheral 	 pfng|PfNF166_010006500
OG6_100231 	 Plasmodium fragile strain nilgiri 	 Peripheral 	 pfra|AK88_02081
OG6_100231 	 Plasmodium vivax Sal-1 	 Peripheral 	 pviv|PVX_203290
OG6_100231 	 Plasmodium vivax-like Pvl01 	 Peripheral 	 pvlk|PVL_010010400
OG6_100231 	 Plasmodium falciparum Dd2 	 Peripheral 	 pfad|PfDd2_010006200
OG6_100231 	 Plasmodium falciparum ML01 	 Peripheral 	 pfml|PfML01_010006400
OG6_100231 	 Babesia sp. Xinjiang Xinjiang 	 Peripheral 	 bspx|BXIN_2973
OG6_100231 	 Aphanomyces euteiches MF1 	 Peripheral 	 aeut|AeMF1_014427
OG6_100231 	 Babesia bovis T2Bo 	 Peripheral 	 bbov|BBOV_IV010560
OG6_100231 	 Cyanidioschyzon merolae (strain NIES-3377 / 10D) (Unicellular red alga) 	 Core 	 cmer|M1VLZ2
OG6_100231 	 Plasmodium falciparum IT 	 Peripheral 	 pfai|PfIT_010005900
OG6_100231 	 Plasmodium falciparum KH01 	 Peripheral 	 pfkh|PfKH01_010007600
OG6_100231 	 Paramecium tetraurelia 	 Core 	 ptet|A0BYJ7
OG6_100231 	 Plasmodium vivax P01 	 Peripheral 	 pvip|PVP01_0110100
OG6_100231 	 Plasmodium vivax Sal-1 	 Peripheral 	 pviv|PVX_088015
OG6_100231 	 Plasmodium vivax PvW1 	 Peripheral 	 pvpw|PVW1_010014200
OG6_100231 	 Tetrahymena thermophila (strain SB210) 	 Core 	 tetr|I7M806
OG6_100231 	 Vitrella brassicaformis CCMP3155 (old build 2014-05-15) 	 Core 	 vbra-old|Vbra_14230
OG6_100231 	 Vitrella brassicaformis CCMP3155 	 Peripheral 	 vbra|Vbra_14230
OG6_100231 	 Aphanomyces astaci strain APO3 (old build 2014-01-14) 	 Core 	 aast-old|H257_00476
OG6_100231 	 Aphanomyces astaci strain APO3 	 Peripheral 	 aast|H257_00476
OG6_100231 	 Arabidopsis thaliana (Mouse-ear cress) 	 Core 	 atha|A0A1P8B9I4
OG6_100231 	 Plasmodium falciparum HB3 	 Peripheral 	 pfhb|PfHB3_010006600
OG6_100231 	 Plasmodium falciparum KH02 	 Peripheral 	 pfkt|PfKH02_010006300
OG6_100231 	 Plasmodium falciparum NF135.C10 	 Peripheral 	 pfnc|PfNF135_010006900
OG6_100231 	 Plasmodium knowlesi strain A1H1 	 Peripheral 	 pkah|PKA1H_130006000
OG6_100231 	 Plasmodium knowlesi strain H 	 Peripheral 	 pkno|PKNH_1301100
OG6_100231 	 Plasmodium knowlesi strain Malayan Strain Pk1 A 	 Peripheral 	 pknp|PKNOH_S08472600
OG6_100231 	 Arabidopsis thaliana (Mouse-ear cress) 	 Core 	 atha|Q8VYJ0
OG6_100231 	 Plasmodium cynomolgi strain M 	 Peripheral 	 pcym|PcyM_0012800
OG6_100231 	 Plasmodium falciparum CD01 	 Peripheral 	 pfac|PfCD01_010006900
OG6_100231 	 Paramecium tetraurelia 	 Core 	 ptet|A0DIQ2
OG6_100231 	 Paramecium tetraurelia 	 Core 	 ptet|A0DRP9
OG6_100231 	 Schizophyllum commune H4-8 	 Peripheral 	 scoh|SCHCODRAFT_02506712
OG6_100231 	 Wallemia mellicola (strain ATCC MYA-4683 / CBS 633.66) (Wallemia sebi (CBS 633.66)) 	 Core 	 wmel|I4YHX7
OG6_100231 	 Cyclospora cayetanensis strain CHN_HEN01 	 Peripheral 	 ccay|cyc_07516
OG6_100231 	 Cyclospora cayetanensis isolate NF1_C8 	 Peripheral 	 ccnf|LOC34623467
OG6_100231 	 Chromera velia CCMP2878 	 Peripheral 	 cvel|Cvel_18294
OG6_100231 	 Plasmodium falciparum 7G8 	 Peripheral 	 pfag|Pf7G8_010006600
OG6_100231 	 Plasmodium falciparum KE01 	 Peripheral 	 pfke|PfKE01_010005700
OG6_100231 	 Plasmodium falciparum 7G8 2019 	 Peripheral 	 pfsg|Pf7G8-2_000036500
OG6_100231 	 Plasmodium praefalciparum strain G01 	 Peripheral 	 ppra|PPRFG01_0100500
OG6_100231 	 Vitrella brassicaformis CCMP3155 (old build 2014-05-15) 	 Core 	 vbra-old|Vbra_4837
OG6_100231 	 Vitrella brassicaformis CCMP3155 	 Peripheral 	 vbra|Vbra_4837
OG6_100231 	 Plasmodium coatneyi Hackeri 	 Peripheral 	 pcoa|PCOAH_00012700
OG6_100231 	 Plasmodium gaboni strain G01 	 Peripheral 	 pgab|PGABG01_0011600
OG6_100231 	 Plasmodium gaboni strain SY75 	 Peripheral 	 pgas|PGSY75_0936700
OG6_100231 	 Plasmodium vinckei brucechwatti DA 	 Peripheral 	 pvbd|PVBDA_1104730
OG6_100231 	 Plasmodium vivax P01 	 Peripheral 	 pvip|PVP01_1034300
OG6_100231 	 Plasmodium vivax Sal-1 	 Peripheral 	 pviv|PVX_097560
OG6_100231 	 Plasmodium vivax PvW1 	 Peripheral 	 pvpw|PVW1_100058400
OG6_100231 	 Macaca fascicularis REF 	 Peripheral 	 mfas|ENSMFAG00000033079
OG6_100231 	 Plasmodium cynomolgi strain M 	 Peripheral 	 pcym|PcyM_1035400
OG6_100231 	 Schizosaccharomyces pombe 972h- (old build 2016-04-12) 	 Core 	 spom-old|SPCC5E4.05c
OG6_100231 	 Schizosaccharomyces pombe 972h- 	 Peripheral 	 spom|SPCC5E4.05c
OG6_100231 	 Plasmodium berghei ANKA 	 Peripheral 	 pber|PBANKA_1220300
OG6_100231 	 Porospora cf. gigantea A 	 Peripheral 	 pcga|KVP18_000811
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_1221000
OG6_100231 	 Plasmodium ovale curtisi GH01 	 Peripheral 	 pova|PocGH01_00132600
OG6_100231 	 Plasmodium ovale wallikeri strain PowCR01 	 Peripheral 	 powp|POWCR01_000097100
OG6_100231 	 Plasmodium vinckei brucechwatti DA 	 Peripheral 	 pvbd|PVBDA_1202240
OG6_100231 	 Plasmodium vinckei petteri CR 2020 	 Peripheral 	 pvcr|PVPCR_1202140
OG6_100231 	 Plasmodium vinckei vinckei strain vinckei 	 Peripheral 	 pvin|YYE_01544
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_1202250
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_02371
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_1202120
OG6_100231 	 Plasmodium yoelii yoelii 17X 	 Peripheral 	 pyoe|PY17X_1223500
OG6_100231 	 Plasmodium yoelii yoelii YM 	 Peripheral 	 pyoy|PYYM_1223000
OG6_100231 	 Plasmodium yoelii yoelii 17XNL 	 Peripheral 	 pyxn|PY02923
OG6_100231 	 Plasmodium yoelii yoelii 17XNL 2023 	 Peripheral 	 pyyx|Py17XNL_001205096
OG6_100231 	 Saprolegnia diclina VS20 	 Peripheral 	 sdic|SDRG_13198
OG6_100231 	 Saprolegnia parasitica CBS 223.65 	 Peripheral 	 spar|SPRG_19181
OG6_100231 	 Theileria orientalis strain Shintoku 	 Peripheral 	 tori|TOT_020000014
OG6_100231 	 Plasmodium coatneyi Hackeri 	 Peripheral 	 pcoa|PCOAH_00009950
OG6_100231 	 Plasmodium cynomolgi strain M 	 Peripheral 	 pcym|PcyM_0502000
OG6_100231 	 Plasmodium cynomolgi strain B 	 Peripheral 	 pcyn|PCYB_051070
OG6_100231 	 Plasmodium inui San Antonio 1 	 Peripheral 	 pinu|C922_05273
OG6_100231 	 Plasmodium knowlesi strain A1H1 	 Peripheral 	 pkah|PKA1H_130029800
OG6_100231 	 Plasmodium knowlesi strain H 	 Peripheral 	 pkno|PKNH_1324900
OG6_100231 	 Plasmodium knowlesi strain Malayan Strain Pk1 A 	 Peripheral 	 pknp|PKNOH_S04339900
OG6_100231 	 Paramecium tetraurelia 	 Core 	 ptet|A0BB40
OG6_100231 	 Plasmodium vivax P01 	 Peripheral 	 pvip|PVP01_0503500
OG6_100231 	 Plasmodium vivax Sal-1 	 Peripheral 	 pviv|PVX_088815
OG6_100231 	 Plasmodium vivax-like Pvl01 	 Peripheral 	 pvlk|PVL_050006000
OG6_100231 	 Plasmodium vivax PvW1 	 Peripheral 	 pvpw|PVW1_050008500
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_0502560
OG6_100231 	 Ricinus communis (Castor bean) 	 Peripheral 	 rcom|B9S5F5
OG6_100231 	 Plasmodium adleri G01 	 Peripheral 	 padl|PADL01_0002100
OG6_100231 	 Plasmodium blacklocki G01 	 Peripheral 	 pblg|PBLACG01_0004700
OG6_100231 	 Plasmodium reichenowi G01 	 Peripheral 	 preg|PRG01_0102800
OG6_100231 	 Plasmodium reichenowi CDC 	 Peripheral 	 prei|PRCDC_0100300
OG6_100231 	 Rhodotorula taiwanensis 	 Core 	 rtai|A0A2S5BA69
OG6_100231 	 Pythium arrhenomanes ATCC 12531 	 Peripheral 	 parr|PAR_G010379
OG6_100231 	 Plasmodium brasilianum strain Bolivian I 	 Peripheral 	 pbbi|MKS88_000311
OG6_100231 	 Plasmodium brasilianum strain Bolivian I 	 Peripheral 	 pbbi|MKS88_004720
OG6_100231 	 Plasmodium billcollinsi G01 	 Peripheral 	 pbil|PBILCG01_0100800
OG6_100231 	 Plasmodium blacklocki G01 	 Peripheral 	 pblg|PBLACG01_1476000
OG6_100231 	 Plasmodium falciparum CD01 	 Peripheral 	 pfac|PfCD01_140007100
OG6_100231 	 Plasmodium falciparum Dd2 	 Peripheral 	 pfad|PfDd2_140006000
OG6_100231 	 Plasmodium falciparum 7G8 	 Peripheral 	 pfag|Pf7G8_140006800
OG6_100231 	 Plasmodium falciparum IT 	 Peripheral 	 pfai|PfIT_140008000
OG6_100231 	 Plasmodium falciparum 3D7 (old build 2015-06-18) 	 Core 	 pfal-old|PF3D7_1401500
OG6_100231 	 Plasmodium falciparum 3D7 	 Peripheral 	 pfal|PF3D7_1401500
OG6_100231 	 Plasmodium falciparum GA01 	 Peripheral 	 pfga|PfGA01_140007100
OG6_100231 	 Plasmodium falciparum GB4 	 Peripheral 	 pfgb|PfGB4_140007600
OG6_100231 	 Plasmodium falciparum GN01 	 Peripheral 	 pfgn|PfGN01_140006700
OG6_100231 	 Plasmodium falciparum HB3 	 Peripheral 	 pfhb|PfHB3_140007300
OG6_100231 	 Plasmodium falciparum KE01 	 Peripheral 	 pfke|PfKE01_140006700
OG6_100231 	 Plasmodium falciparum KH01 	 Peripheral 	 pfkh|PfKH01_140007000
OG6_100231 	 Plasmodium falciparum KH02 	 Peripheral 	 pfkt|PfKH02_140007300
OG6_100231 	 Plasmodium falciparum ML01 	 Peripheral 	 pfml|PfML01_140006600
OG6_100231 	 Plasmodium falciparum NF135.C10 	 Peripheral 	 pfnc|PfNF135_140007100
OG6_100231 	 Plasmodium falciparum NF54 	 Peripheral 	 pfnf|PfNF54_140006600
OG6_100231 	 Plasmodium falciparum NF166 	 Peripheral 	 pfng|PfNF166_140005800
OG6_100231 	 Plasmodium falciparum 7G8 2019 	 Peripheral 	 pfsg|Pf7G8-2_000476800
OG6_100231 	 Plasmodium falciparum SN01 	 Peripheral 	 pfsn|PfSN01_140008800
OG6_100231 	 Plasmodium falciparum TG01 	 Peripheral 	 pftg|PfTG01_140006800
OG6_100231 	 Plasmodium malariae UG01 	 Peripheral 	 pmal|PmUG01_05012600
OG6_100231 	 Plasmodium malariae UG01 	 Peripheral 	 pmal|PmUG01_12081500
OG6_100231 	 Plasmodium praefalciparum strain G01 	 Peripheral 	 ppra|PPRFG01_1401800
OG6_100231 	 Paramecium tetraurelia 	 Core 	 ptet|A0E0Z4
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_001020
OG6_100231 	 Plasmodium billcollinsi G01 	 Peripheral 	 pbil|PBILCG01_1475800
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_017360
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_027680
OG6_100231 	 Cytauxzoon felis strain Winnie 	 Peripheral 	 cfel|CF002177
OG6_100231 	 Plasmodium falciparum CD01 	 Peripheral 	 pfac|PfCD01_140081800
OG6_100231 	 Plasmodium falciparum Dd2 	 Peripheral 	 pfad|PfDd2_140080900
OG6_100231 	 Plasmodium falciparum 7G8 	 Peripheral 	 pfag|Pf7G8_140081700
OG6_100231 	 Plasmodium falciparum IT 	 Peripheral 	 pfai|PfIT_140083000
OG6_100231 	 Plasmodium falciparum 3D7 (old build 2015-06-18) 	 Core 	 pfal-old|PF3D7_1476800
OG6_100231 	 Plasmodium falciparum 3D7 	 Peripheral 	 pfal|PF3D7_1476800
OG6_100231 	 Plasmodium falciparum GA01 	 Peripheral 	 pfga|PfGA01_140081900
OG6_100231 	 Plasmodium falciparum GB4 	 Peripheral 	 pfgb|PfGB4_140082500
OG6_100231 	 Plasmodium falciparum GN01 	 Peripheral 	 pfgn|PfGN01_140081800
OG6_100231 	 Plasmodium falciparum HB3 	 Peripheral 	 pfhb|PfHB3_140082000
OG6_100231 	 Plasmodium falciparum KE01 	 Peripheral 	 pfke|PfKE01_140081200
OG6_100231 	 Plasmodium falciparum KH01 	 Peripheral 	 pfkh|PfKH01_140082000
OG6_100231 	 Plasmodium falciparum KH02 	 Peripheral 	 pfkt|PfKH02_140082200
OG6_100231 	 Plasmodium falciparum ML01 	 Peripheral 	 pfml|PfML01_140082300
OG6_100231 	 Plasmodium falciparum NF135.C10 	 Peripheral 	 pfnc|PfNF135_140080600
OG6_100231 	 Plasmodium falciparum NF54 	 Peripheral 	 pfnf|PfNF54_140080200
OG6_100231 	 Plasmodium falciparum NF166 	 Peripheral 	 pfng|PfNF166_140079400
OG6_100231 	 Plasmodium falciparum SD01 	 Peripheral 	 pfsd|PfSD01_140079800
OG6_100231 	 Plasmodium falciparum 7G8 2019 	 Peripheral 	 pfsg|Pf7G8-2_000550300
OG6_100231 	 Plasmodium falciparum SN01 	 Peripheral 	 pfsn|PfSN01_140083700
OG6_100231 	 Plasmodium falciparum TG01 	 Peripheral 	 pftg|PfTG01_140081900
OG6_100231 	 Plasmodium praefalciparum strain G01 	 Peripheral 	 ppra|PPRFG01_1477300
OG6_100231 	 Plasmodium reichenowi G01 	 Peripheral 	 preg|PRG01_1476600
OG6_100231 	 Plasmodium reichenowi CDC 	 Peripheral 	 prei|PRCDC_1475800
OG6_100231 	 Paramecium tetraurelia 	 Core 	 ptet|A0CRQ3
OG6_100231 	 Tetrahymena thermophila (strain SB210) 	 Core 	 tetr|Q22SU1
OG6_100231 	 Vitrella brassicaformis CCMP3155 (old build 2014-05-15) 	 Core 	 vbra-old|Vbra_18628
OG6_100231 	 Vitrella brassicaformis CCMP3155 	 Peripheral 	 vbra|Vbra_18628
OG6_100231 	 Paramecium tetraurelia 	 Core 	 ptet|Q6BFR6
