smiles,true_label,predicted_probability_class_0,predicted_probability_class_1
C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl,0,0.16053271,0.8394673
CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,1,0.05559981,0.9444002
FC(F)(F)c1ccc(/C=N/Nc2nnc3n2N=C(c2ccc(Cl)cc2)CS3)cc1,1,0.051089823,0.9489102
COc1cc(C(=O)N2CCCC2)ccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,1,0.07932913,0.92067087
COc1ccc(-c2ocnc2C(=O)NCCCn2cncn2)cc1Cl,1,0.053700387,0.9462996
O=C1NC(=O)C(c2cn3c4c(cc(F)cc24)CN(C(=O)N2CCCCC2)CC3)=C1c1cn2ccccc2n1,1,0.18439227,0.8156077
CCCNc1ccc2ncc(-c3ccc4[nH]ncc4c3)n2n1,1,0.15497303,0.84502697
O=C1C=CC2(C=C1)OCC(Cc1cn(-c3cccc(Cc4ccccc4)c3)nn1)C(=O)N2c1ccccc1,1,0.1286397,0.8713603
CC(C)Oc1cccc(-c2ccc3cnc(C(=O)NCC4CCOCC4)n3c2)c1,1,0.09183246,0.90816754
Nc1ccc2cc3cnccc3c([N+](=O)[O-])c2n1,1,0.054499507,0.9455005
Nc1nccc(CNC(=O)c2ccc3c(c2)/C(=C/Cc2cccc(C(=O)O)c2)C(=O)N3)n1,1,0.06392801,0.936072
CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCCC5)CC4)cc23)ccc1=O,1,0.18421316,0.81578684
COc1ccc(-c2cc(=O)c3c(OC)c([C@@H]4O[C@H](C(=O)NC5CCCCC5)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,1,0.1889621,0.8110379
CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N(C)C)CC4)cc23)ccc1=O,1,0.067370474,0.9326295
CC(C)C[C@H](N)c1cc(C#N)c2cc(-c3ccncc3)ccc2n1,1,0.53478354,0.46521646
Cc1cc2c(-c3ccc(S(=O)(=O)N(C)CCO)cc3)ccnc2[nH]1,0,0.07162595,0.92837405
CCNC1=NC(c2ccc(F)cc2)NC(=O)N1,1,0.08988029,0.9101197
O=C(NCCC1CCN(Cc2ccccc2F)CC1)c1ccc2c(c1)[nH]c1c(NC(=O)C3CC3)nccc12,1,0.15974784,0.84025216
CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCC5)CC4)cc23)ccc1=O,1,0.17351371,0.8264863
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,0,0.10238528,0.8976147
CN(C)CC(O)COc1ccc(Nc2nccc(-c3cnn4nc(N5CCOCC5)ccc34)n2)cc1,1,0.051585793,0.9484142
CN1CCN(c2ccc(Nc3nccc(-c4cnn5nc(-c6ccc(F)cc6)ccc45)n3)cc2)CC1,0,0.10067606,0.89932394
CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,1,0.14320487,0.85679513
NC[C@H](Cc1cccc(F)c1)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,0,0.04031515,0.95968485
Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1,1,0.07835168,0.9216483
c1cnn2ncc(-c3ccnc(NCCCN4CCOCC4)n3)c2c1,0,0.06395131,0.9360487
O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,0,0.44505548,0.5549445
Cn1cc(C2=C(c3cccs3)C(=O)NC2=O)c2ccccc21,1,0.23699528,0.7630047
O=C(NCc1ccc(Cl)cc1)c1cc(-c2ccc(O)c(F)c2)n[nH]c1=O,1,0.15052348,0.8494765
Cn1cc(C2=C(c3cn(CCN4CCOCC4)c4ccccc34)C(=O)NC2=O)c2ncccc21,1,0.07143849,0.9285615
Cc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)n[nH]1,1,0.082301974,0.917698
CCCCNc1nccc(-c2cc(C(=O)NCCCc3cccnc3)c(=O)[nH]n2)n1,1,0.037303746,0.96269625
Cn1cc(C2=C(c3nn(CCCn4ccnc4)c4ncccc34)C(=O)NC2=O)c2ccccc21,1,0.09291321,0.9070868
CNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCN(Cc5ccccc5)CC4)cc3)n2)s1,1,0.105504036,0.89449596
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](N2CCC2)C1,0,0.14389658,0.8561034
Cc1ccc2c(c1)N(Cc1cc(F)cc3c1OCOC3)C(=O)/C2=N\\O,0,0.11250687,0.88749313
Cn1cc(C2=C(c3cn(CCCN4CCOCC4)c4ccccc34)C(=O)NC2=O)c2ncccc21,1,0.114555776,0.8854442
Cn1cc(C2=C(c3cn(CCCO)c4ccccc34)C(=O)NC2=O)c2ncccc21,1,0.10705435,0.89294565
Nc1nc(Nc2ccccc2)sc1C(=O)C1CC1,1,0.11295706,0.88704294
Cn1cc(-c2cc(-c3nc4ccccc4[nH]3)c(=O)[nH]n2)ccc1=O,1,0.07806289,0.9219371
O=C(NCc1ccc(F)cc1F)c1cc(-c2ccncc2)n[nH]c1=O,1,0.045964718,0.9540353
O=C1NC(=O)C(n2ccc3ncccc32)=C1c1cn(CCCCn2ccnc2)c2ccccc12,1,0.10774249,0.8922575
O=C1NC(=O)C(n2ccc3ncccc32)=C1c1cn(CCn2ccnc2)c2ccccc12,1,0.1003477,0.8996523
Cn1cc(C2=C(c3cn(CCCn4ccnc4)c4ccccc34)C(=O)NC2=O)c2ncccc21,1,0.11286682,0.8871332
O=C1C(c2cn(CCCn3ccnc3)c3ccccc23)=C(n2ccc3ncccc32)C(=O)N1c1ccccc1,0,0.15791517,0.8420848
CC(=O)Nc1ccc(Sc2nc(Nc3cc(C4CC4)[nH]n3)c3ccccc3n2)cc1,1,0.08629757,0.9137024
O=C(CN1CCOCC1)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(F)cc4)nc23)cc1,1,0.058010876,0.9419891
CN1CCN(CCCn2nc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3cccnc32)CC1,1,0.07894164,0.92105836
Cn1cc(C2=C(c3nn(CCCN4CCCCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,1,0.105504036,0.89449596
Cn1cc(C2=C(c3nn(CCn4ccnc4)c4ncccc34)C(=O)NC2=O)c2ccccc21,1,0.0614866,0.9385134
Cn1cc(C2=C(c3nn(CCCCn4ccnc4)c4ncccc34)C(=O)NC2=O)c2ccccc21,1,0.09205884,0.90794116
CS(=O)(=O)NCCc1ccc(NC(=O)c2ccc(O)c3[nH]c(-c4ccc(Cl)cc4Cl)nc23)cc1,1,0.050763845,0.94923615
O=C1NC(=O)C(n2ccc3ncccc32)=C1c1cn(CCCN2CCOCC2)c2ccccc12,1,0.123393595,0.8766064
Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CC4)cc3)nc3ccccc23)n[nH]1,1,0.08629757,0.9137024
COc1cc(C2=C(c3cn(CCN4CCN(C)CC4)c4ccccc34)C(=O)NC2=O)c2occc2c1,1,0.1334644,0.8665356
CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,0,0.15622461,0.8437754
Cc1cc(Nc2nc(Oc3ccccc3)nc3ccccc23)n[nH]1,1,0.07405758,0.9259424
CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,1,0.054565787,0.9454342
O=C1NC(=O)/C(=C/c2ccc(-c3ccsc3)cc2)N1,1,0.14965004,0.85034996
NS(=O)(=O)c1ccc(Nc2nccc(-c3ccc4ccccc4c3)n2)cc1,1,0.23927557,0.7607244
O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,0,0.43659258,0.5634074
C[C@@H](N)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1,1,0.11295706,0.88704294
Cc1ccc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3n2)o1,1,0.085464716,0.9145353
Cc1nnc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)s1,1,0.06351256,0.93648744
Cc1ccc(-c2ccc3scc(-c4ccc([S+](C)[O-])cc4)c3c2)o1,1,0.08954018,0.9104598
Cc1nc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)no1,1,0.07441032,0.9255897
C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,0,0.12701327,0.87298673
Cc1nnc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)[nH]1,1,0.06351256,0.93648744
Cc1ccc(-c2ccc3ncn(-c4ccc([S+](C)[O-])cc4)c3c2)o1,1,0.06956905,0.93043095
Cc1ccc(-c2ccc3occ(-c4ccncc4)c3c2)o1,1,0.23386222,0.7661378
CCN1CCN(Cc2ccc(-c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,0,0.1064685,0.8935315
CN(C)CCNC(=O)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1,0,0.11866486,0.88133514
O=C(Nc1ccsc1C(=O)NC1CCCCC1)c1ccc(F)cc1,1,0.0620988,0.9379012
NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21,1,0.1934362,0.8065638
CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,0,0.11275047,0.8872495
O=C(Nn1c2ccccc2c2ccccc21)c1ccccc1,0,0.4513194,0.5486806
Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1ccc2[nH]nc(C)c2c1,1,0.12603647,0.87396353
Cc1[nH]nc2ccc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)cc12,1,0.1341672,0.8658328
Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2ccccc2)cc1-c1cnc2[nH]nc(C)c2n1,1,0.13694757,0.8630524
CCSC1=NC(c2ccccc2)=NN(c2ccccc2)c2ccccc21,0,0.781214,0.21878599
N=C(c1ccccc1Cl)c1ccccc1N(NC(=O)c1ccccc1)c1ccccc1,0,0.5562216,0.4437784
O=Nn1c2ccccc2c2cc(Cl)ccc21,0,0.27045983,0.72954017
Cc1n[nH]c2ccc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)nc12,1,0.13068837,0.86931163
c1ccc(-c2nc(-c3ccccc3)n(-c3ccccc3)n2)cc1,0,0.32014573,0.6798543
CNC(=O)c1nn(C)c2c1CCc1cnc(NC3CCN(C(=O)C4CCN(S(C)(=O)=O)CC4)CC3)nc1-2,1,0.050346136,0.94965386
CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1,1,0.0504573,0.9495427
Cn1nc(C(N)=O)c2c1-c1nc(NC3CCN(C(=O)c4ccccc4)CC3)ncc1CC2,1,0.075425625,0.9245744
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,0,0.05377108,0.9462289
Cc1n[nH]c2cnc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)nc12,1,0.11619413,0.8838059
CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cc(F)cc(F)c3)n[nH]c2C1(C)C,1,0.11051184,0.88948816
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,0,0.36601192,0.6339881
CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1,0.19193661,0.8080634
COc1cc2c(cc1OC)C(=O)CC2,0,0.46682578,0.5331742
Oc1cccc2c1[nH]c1c(C3=C[C@@]4(O)CC/C=C\\CCCCN5CC[C@@H]3[C@]3(CC6/C=C\\CCCCN6[C@H]34)C5)nccc12,1,0.20062298,0.799377
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,1,0.46744162,0.5325584
COc1cccc(-n2ncc3c(N/N=C/c4ccc(-c5ccccc5)cc4)ncnc32)c1,0,0.09197658,0.9080234
C(=N/Nc1ncnc2c1cnn2-c1cccnc1)\\c1ccncc1,1,0.05273497,0.947265
C(=N/Nc1ncnc2c1cnn2-c1nccs1)\\c1ccncc1,1,0.08858037,0.91141963
C(=N/Nc1ncnc2c1cnn2-c1cccc(NCC2CC2)c1)\\c1ccncc1,1,0.079654455,0.92034554
c1csc(-c2cc3[nH]ccnc-3n2)c1,1,0.27123302,0.728767
c1c[nH]c2cc(-c3ccsc3)nc-2n1,1,0.27123302,0.728767
c1c[nH]c2cc(-c3ccc(C4OCCO4)cc3)nc-2n1,0,0.1738742,0.8261258
c1ccc2c(-c3cc4[nH]ccnc-4n3)cccc2c1,0,0.19159973,0.8084003
CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,1,0.12941527,0.8705847
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,1,0.46910143,0.5308986
Nc1ncnc2c1c(I)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0,0.07448387,0.9255161
O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1Cc1ccccc1,1,0.13398868,0.8660113
